Date,HE,PGE,SCE,SDGE,VEA,CAISO Total
2019-11-30,300,266593.9448958333,244153.95630859374,49264.264876708985,2037.2247634887694,562049.4005913628
2019-12-01,300,259352.6104861111,237368.59420572917,47814.20017306857,1871.5333632659913,546406.9426909722
2019-12-02,300,269404.1912641059,263211.1849880642,53233.52551133898,1854.4256282467313,587703.3348041449
2019-12-03,300,266636.84041666664,274221.8415440538,54975.34351033529,1836.4781244320338,597670.5091438802
2019-12-04,300,272163.02118815103,277388.59272786457,56656.96248996311,1799.257450404697,608007.8472032335
2019-12-05,300,267975.4630164931,266254.07433159725,52586.06852511936,1655.5845750469632,588471.2026698134
2019-12-06,300,260250.56263237848,269120.9331803385,53790.34611979167,1592.932703620063,584754.7736539714
2019-12-07,300,251410.80113172744,251984.33444769966,52958.32468207465,1517.8116100607979,557871.2729182943
2019-12-08,300,244431.61437282985,237041.98495551216,51341.09149088542,1430.5314869096544,534245.2260807292
2019-12-09,300,268784.93858181423,260785.55860894098,52910.474613037106,1637.6967920472887,584169.6336368816
2019-12-10,300,271403.9628000272,270618.3271025615,53918.622172774216,1883.678498714235,598580.942318156
2019-12-11,300,278360.06058315584,270081.5072277302,53645.75820642638,1749.4723545791408,604430.1382980463
2019-12-12,300,268740.05775026645,265392.2559044907,53316.214332765856,1785.0309800215446,589849.5831428908
2019-12-13,300,271509.8247627815,260258.42760586453,52293.02592450553,1687.256597199352,585399.8873158803
2019-12-14,300,250551.00989271095,246518.7604294485,50601.71027719936,1550.8950753707081,548764.7872485771
2019-12-15,300,252658.6834201389,234868.5747482639,48324.93079888238,1717.2024473045078,537008.3443891059
2019-12-16,300,273658.44196397567,272391.1943782552,54398.26940877279,2038.262445736943,601866.7957584636
2019-12-17,300,281667.38768907584,279044.1609567953,55004.81510211686,2244.3992550858907,617282.9120038613
2019-12-18,300,279665.671594625,284210.17339648155,56967.872422059816,2234.2768401379053,623055.4435642981
2019-12-19,300,273307.940546875,278303.7848404948,56116.2491539171,2151.351161684039,608968.0666387262
2019-12-20,300,269618.10659179685,271362.0406076389,54499.10259426541,2049.7994985804366,597082.9647810804
2019-12-21,300,259845.46558633776,252130.99235821198,51311.671483879276,1912.576901314905,565629.259060493
2019-12-22,300,256249.70434188432,245594.90636295374,52078.02340131944,1825.6462905588464,556368.4050358194
2019-12-23,300,269591.05669417774,275385.18045043014,57930.359141797235,1868.7210955296543,605388.4781216265
2019-12-24,300,263586.67514190817,249371.17972948935,51516.51073301333,1775.778902266223,566884.6968159303
2019-12-25,300,250632.51517436834,235477.47702051315,48162.934693370196,1850.1254038986972,536904.4204918077
2019-12-26,300,258890.273562283,273727.4816916233,54649.091737603085,2004.4837397660149,590508.9346484035
2019-12-27,300,265048.0425543158,261670.80234223613,52629.12839576191,2012.52523635723,581517.6435765676
2019-12-28,300,250775.86664670895,246386.33458181037,50569.54330585147,2106.8310069267072,549244.5219113544
2019-12-29,300,252744.4989401726,242485.7485210279,50166.74671739148,2123.8584734071824,547588.003523763
2019-12-30,300,255591.06184574126,262693.98853330576,55395.67024560872,1978.7942771268636,576511.1837027995
2019-12-31,300,255661.9321562695,243962.66718750566,51022.366632533194,1997.527126715978,552030.824871148
2020-01-01,300,242285.03748480903,218919.57672146268,47201.73454047309,1934.1977090538874,510201.3202557748
2020-01-02,300,254328.6869636349,247941.7456518995,51135.77451519247,1802.4374904729584,555313.0840767246
2020-01-03,300,253337.80519837124,250260.88105483787,50698.47968291868,1802.288233203123,556554.2330718316
2020-01-04,300,241234.0085992539,230083.5511745916,47675.08836969238,1770.7475916661156,520827.2685417482
2020-01-05,300,241126.82150023544,222659.28277592003,47043.01484630455,1842.0569389619536,513332.951788737
2020-01-06,300,260097.83895378473,245807.6652498232,51959.13128571076,1894.1394719253049,560178.1125789753
2020-01-07,300,267026.0406836141,248697.0720628201,51881.10184022527,2406.328923568527,569594.1659319624
2020-01-08,300,268349.8688516019,247900.0396677616,53688.12690302376,1983.9484662384457,571761.4876746961
2020-01-09,300,266540.0475097656,253780.65967447916,54684.384929741755,1929.7311921686742,576952.5325484275
2020-01-10,300,260503.8280595034,251268.6800178257,52768.87608986527,1929.514692189283,566489.2349360115
2020-01-11,300,242978.01116970487,228307.54412760417,49520.59183566623,1988.3641224066416,522812.30439235095
2020-01-12,300,249370.13333333333,217432.95357096355,48007.81386705187,1963.7596621999628,516794.0638971238
2020-01-13,300,265386.3373046875,247011.1761610243,52488.81933865017,2024.0794843610129,566928.2117407226
2020-01-14,300,263278.9868362331,251281.55284609913,53038.55852287628,1711.6854806044212,569585.3038792604
2020-01-15,300,270431.43629339396,253850.62469603587,53221.57007189307,1675.0405129707517,579499.2756922086
2020-01-16,300,283320.2770742416,259910.16192514816,53766.50392037127,1937.3990465916527,598951.6247859701
2020-01-17,300,269311.8437524947,254399.17047207357,53109.00213784551,1832.825735124097,580765.4393549536
2020-01-18,300,251453.63787144487,232917.23060744704,47563.43943942501,2013.1660395440717,537957.3198904572
2020-01-19,300,252848.16294590468,223842.62798005374,47156.147233602,1843.3028305548266,529970.5441107511
2020-01-20,300,269312.8963428377,250975.83729369778,53793.28468284002,1714.4545194178597,580939.4397028274
2020-01-21,300,267261.93611025484,253986.64961492515,54757.48758430298,1673.896625678738,581642.1985317877
2020-01-22,300,262755.2342990451,248037.160671658,51576.466201850046,1735.857628426484,567690.7756968859
2020-01-23,300,266885.9572108053,249710.22000904172,50912.14451395771,1559.3387450775363,572194.8854333234
2020-01-24,300,258982.6153615467,248879.00928685986,50130.03761511941,1680.3551901330388,560508.0357996738
2020-01-25,300,236567.55382552504,228720.22126239236,46517.07776982911,1611.6607291878595,514287.1499180427
2020-01-26,300,234820.73838116336,224024.72962159145,48259.05203544311,1602.897380788522,510030.8525716191
2020-01-27,300,258173.91053583595,251422.5874844392,50563.749192981755,1596.3135279858798,562386.9284192785
2020-01-28,300,261303.80017252604,253964.62516818577,50813.32079006619,1717.6519651585436,568852.3182161459
2020-01-29,300,261965.50975474395,257334.36387206198,50713.312766131276,1764.7838361159784,572877.3274071238
2020-01-30,300,260732.21663953993,257300.80142144096,51232.76017279731,1737.4050143973031,571866.6888899739
2020-01-31,300,255455.63774197048,253747.52029622396,50747.078111979165,1660.0022404899144,562036.9840741645
2020-02-01,300,243809.2225684612,228614.55477838803,46765.62128788949,1552.7171841186946,520959.83369534224
2020-02-02,300,242582.22985243055,217019.46250542536,45193.08584160699,1557.7668650552962,506711.0873920356
2020-02-03,300,269429.358121112,254833.36216270734,50486.30977571703,2225.247768399605,577315.7397090945
2020-02-04,300,275448.9212575955,267018.43897243927,52208.85001885308,2398.3572855715647,596980.8632910156
2020-02-05,300,270708.63392252603,269171.0604199219,54487.23122816298,2109.5928901963134,596678.6493153212
2020-02-06,300,266098.64680555556,259813.6675292969,52440.859170328775,1713.2519608709547,579850.7020187717
2020-02-07,300,259944.98479664823,255790.49291711085,51029.761065145234,1555.530575401518,568256.3387076108
2020-02-08,300,246994.40753282784,230044.36622449954,46638.331369216,1538.3439122116274,525140.8397535885
2020-02-09,300,236265.65753038196,230088.5822081163,50784.92232903375,1734.9443523445186,519002.97769449867
2020-02-10,300,260782.362239505,259184.67130338342,53212.34336940928,1710.814059644104,575210.579482548
2020-02-11,300,266595.7352918837,258165.08225585936,49998.729238823784,1746.1518781587813,576492.1344289822
2020-02-12,300,260008.3710557066,254962.91911032484,50576.85127943126,1793.588012870866,567295.8130228047
2020-02-13,300,263912.2632417692,256551.59586626806,50195.229193733205,1726.5307953041356,572559.8370686368
2020-02-14,300,261051.14683485244,250312.08128363715,49393.22812825521,1650.1378283636177,562855.7509034692
2020-02-15,300,239924.90217990451,224451.2307644314,45975.71207600911,1557.9087817404006,511927.8030273517
2020-02-16,300,233667.861296658,211354.42817274306,44736.40299058702,1426.9301935834026,491127.5633818183
2020-02-17,300,243847.47735644228,236372.2366065138,47777.39578098776,1386.0952469153062,529465.6009191449
2020-02-18,300,253334.96346694534,251864.516343762,49983.361389449834,1612.2799765069162,556880.1484106445
2020-02-19,300,259348.06076345255,249572.71287267655,49591.69283119215,1640.0930040383355,560206.550348995
2020-02-20,300,258771.59230849473,248171.22546825427,50253.25406219576,1541.9900907557296,558889.7060397678
2020-02-21,300,257425.13403109784,251048.65539451462,49081.093958926416,1387.060698381491,559123.6050504558
2020-02-22,300,240154.4027647731,227562.48789268953,47924.04818039715,1293.030496828224,517160.2051831405
2020-02-23,300,232800.62406963416,212619.3481717089,45052.81461673184,1268.2517124352794,491797.6900624718
2020-02-24,300,256694.33899934875,243098.1534814539,48759.57274040156,1382.794822907637,549610.1256835938
2020-02-25,300,257146.60211646458,248054.88284331918,49329.81593745913,1476.1120072535848,555478.5925455407
2020-02-26,300,260511.90247668038,246202.75708954,48583.69149390692,1532.9851466361447,556235.5981028635
2020-02-27,300,257828.7351535386,252272.96356171573,51276.57662956242,1518.4733165645237,562475.2447978848
2020-02-28,300,257119.22951742707,252316.9453547674,51266.715313971115,1389.1731844683145,561790.374193319
2020-02-29,300,236854.3158981733,218636.56945127423,44013.13620330075,1333.5290961085534,500551.02738650976
2020-03-01,300,237302.3959162649,217252.0569167594,45647.21159876914,1428.7751225625059,501358.0289785935
2020-03-02,300,257431.2901592447,249344.07327605615,48108.13758349381,1603.5311521742078,556155.4843263681
2020-03-03,300,262163.0915917969,251150.39023220487,47505.83790757921,1469.0838895946079,561877.0773113554
2020-03-04,300,263462.4107595486,249873.85450520832,47219.40202134874,1372.899336382548,561595.0582366933
2020-03-05,300,262592.19412171235,253817.30240502267,47376.395646089295,1337.0606297676763,564862.2042133523
2020-03-06,300,262844.9082628038,246994.5134342448,46541.291147596574,1270.2053993214502,557362.4242400137
2020-03-07,300,250020.7591421368,224003.52943323285,43621.9224538769,1207.4282537909278,518890.1472564019
2020-03-08,297,233743.80371392297,200955.82638879959,40162.02588333572,1210.3173985876367,476023.3212390496
2020-03-09,300,260661.67459635416,248933.21799479166,48558.74004299588,1379.691683450275,559837.818017376
2020-03-10,300,262563.2197829861,256261.7816124132,51986.598804524736,1338.5203126801384,572528.9888347072
2020-03-11,300,256821.45240885418,252637.34502712675,47893.97625800239,1207.1363299022496,558802.8720211156
2020-03-12,300,254119.36396918402,266615.31491970486,52217.15019639757,1278.710184480646,574646.338505404
2020-03-13,300,255025.34978648525,258160.89916635375,52356.08771578007,1460.1020625687318,567281.7871750217
2020-03-14,300,252024.0621842485,226746.85350234312,47454.72237658241,1363.639059583876,527619.5085859805
2020-03-15,300,242541.69041641548,214153.31573084512,45025.06082652338,1305.8252349719974,502931.9442057292
2020-03-16,300,268906.0607801649,249768.92460991754,49450.58552680122,1449.758704282278,570069.253912041
2020-03-17,300,255890.00134765625,246762.7532454427,46438.625853000216,1513.6681533671074,550936.3873861699
2020-03-18,300,257554.3921733941,254366.9738856337,52289.54310343425,1517.7116174813304,565944.2026168251
2020-03-19,300,251757.73468765535,251924.79587880694,47899.49927364011,1701.246227694919,553371.2159102376
2020-03-20,300,235920.145186158,245020.3186259931,45721.5038097085,1444.74733156608,528166.292044102
2020-03-21,300,232850.20360406366,219162.39190862072,41088.330681660984,1291.630663253996,494432.3296485232
2020-03-22,300,223419.2044416008,211131.03907984393,41392.76459149579,1285.0004507128397,477393.61738661025
2020-03-23,300,242069.18057074654,227006.74003038194,43743.87745659722,1266.614114224116,514147.7013030021
2020-03-24,300,250884.43127387154,228925.93549913194,43517.18327392578,1296.7384045702368,524595.2891804903
2020-03-25,300,243563.8493513343,225185.33724348817,44733.44148393767,1368.6009523662426,514884.76265882707
2020-03-26,300,242479.95524357184,223264.32079605537,43973.97453379024,1478.417469539173,511063.7488538954
2020-03-27,300,241844.5173296441,220736.6932107205,43151.67204901801,1481.4232041633522,507069.41928982723
2020-03-28,300,236710.6471310764,205779.28746744792,40488.844913872614,1450.301500562032,484403.5492436129
2020-03-29,300,222168.22337660947,196650.11628198877,39385.66659571084,1294.7919176285436,459607.546085612
2020-03-30,300,235193.11105034722,218327.30807562935,42440.73883802626,1346.9089569629489,497228.8611129042
2020-03-31,300,232690.51752011382,223539.7804035763,45588.82757789096,1235.5682795408038,503179.612664388
2020-04-01,300,227207.66255588108,220614.80423231336,42557.835093315975,1166.9293527412415,491660.9843632837
2020-04-02,300,229052.83824164496,220833.027789171,42719.41383951823,1173.4502961045955,493778.4486520138
2020-04-03,300,226326.21602173924,214099.9995373225,41718.119836108155,1250.6808690749274,483323.961940918
2020-04-04,300,231590.84965839266,200408.4469316807,40351.532065366926,1196.1414033041528,473501.6749076129
2020-04-05,300,232219.88392481764,203274.46417575216,42323.367290863534,1152.0044802576379,479181.71568465594
2020-04-06,300,239109.9754992509,232786.4899134671,46984.42859331352,1318.8185492604628,520551.3008781325
2020-04-07,300,230710.73116165487,230723.89929770475,51670.530013905794,1344.6122198904213,514741.6757834872
2020-04-08,300,232374.0933915525,234504.0815080888,44422.14746694469,1376.097310022359,513082.4019789212
2020-04-09,300,231632.23685546874,244652.7035796441,47645.42137342665,1391.847970928031,525993.4802348928
2020-04-10,300,218043.83083742848,228027.59831274103,50220.75368074835,1344.357891728042,498209.7489166109
2020-04-11,300,214523.2243334486,193554.7308176544,40189.45246243874,1235.9463166688788,449467.4849867079
2020-04-12,300,206733.60645694178,197055.6105484812,43560.26327764649,1111.9890929826101,448318.1157346431
2020-04-13,300,215560.67969291826,219151.95272828694,45483.233234769934,1154.5269952815354,481206.76115221623
2020-04-14,300,218344.4149602883,218762.33571493922,40735.89962239651,1189.4716039604612,478899.15123264235
2020-04-15,300,223650.10541856205,218314.7730247781,40760.92353081685,1216.0712439293331,483669.2133712872
2020-04-16,300,225875.60226779513,215256.19288628473,40390.43509114583,1126.9715851190356,482508.5168134726
2020-04-17,300,229239.74998510253,217703.0542766239,42209.31161421621,1106.2050412354288,490374.71248473617
2020-04-18,300,217894.78607882786,205809.98869764752,40733.838666903044,1109.7447602648383,465704.95295274525
2020-04-19,300,207230.65938348678,192156.83798353697,39640.97886412904,1081.9275746566934,440133.90367936564
2020-04-20,300,232210.1264845488,216190.65719666416,41568.205096536076,1129.1174260351393,491073.6881676301
2020-04-21,300,228646.087514393,214004.53203590753,41148.13854952326,1098.3781613124354,484585.0559361948
2020-04-22,300,237126.39389445388,230242.71616885875,40836.27523651067,1122.7148090019477,509335.24558078847
2020-04-23,300,241068.11822506937,246849.38993378138,45185.58579570864,1144.7009198965154,534258.416944987
2020-04-24,300,243803.47208007812,274418.22144422744,48020.07040757921,1158.049374665308,567408.0670069436
2020-04-25,300,242664.2498965993,261543.96606430016,46608.93612579928,1191.7550188159942,552020.2125762728
2020-04-26,300,223844.7634531394,241629.42807380305,45308.17073983797,1206.9148928564412,512002.88094287674
2020-04-27,300,247491.2901998263,252939.50421126318,45617.9053396314,1283.0877777965518,547342.6560344803
2020-04-28,300,267171.0346972656,271574.8314312066,44928.63387953016,1384.2844178675948,585069.789413512
2020-04-29,300,261430.28277266692,268809.9921957661,46328.54555817124,1454.8174277973176,578037.1761270763
2020-04-30,300,250481.36710069445,256951.9607877604,46114.33503309462,1473.902959904141,555032.0008534426
2020-05-01,300,245970.72036892362,249207.73829644098,44080.94724229601,1370.0976273473104,540629.5127690972
2020-05-02,300,237522.43990698032,226270.59527917329,40574.01120145198,1276.4826761339223,505643.5685997263
2020-05-03,300,218715.88047442175,216065.85835730252,40003.852709353036,1247.8789874103868,476033.4569336696
2020-05-04,300,243403.13091469015,251338.4024065197,44939.430127911066,1284.4471248538393,540965.4006639137
2020-05-05,300,247983.54570963542,278762.7977213542,49135.94916273329,1331.5403206507365,577213.8425295247
2020-05-06,300,255902.44890624535,289938.99266052083,52026.22568169066,1387.4860331656803,599255.1493503146
2020-05-07,300,268137.4716290796,297933.560419356,50426.220294594284,1393.3074376843767,617890.5613428452
2020-05-08,300,283628.8959309896,285186.3777398004,47425.388164333766,1414.9846107991536,617655.662125651
2020-05-09,300,265700.6947344472,252342.27404864982,44483.765637862685,1454.923524169516,563981.6539033827
2020-05-10,300,236907.2381608073,231863.9959906684,43643.55996161567,1479.6314251539443,513894.442632228
2020-05-11,300,255238.43315101354,244450.1928124209,44340.88813571196,1381.4884558854933,545411.0132402886
2020-05-12,300,256264.8567071148,236471.21979090845,43264.93187063083,1221.271546874572,537222.2960253906
2020-05-13,300,255435.64073670254,233608.44002165043,43245.099610029116,1219.0703332530336,533508.2471516927
2020-05-14,300,255049.91750283723,237977.08041526435,42525.858956549244,1254.0618620525813,536806.9591812906
2020-05-15,300,250287.33407572846,245431.31497857525,43462.270828122215,1328.4650935960442,540509.4235958096
2020-05-16,300,241945.78090958437,240881.8708688178,42587.800931786114,1363.0153484216448,526778.4734036456
2020-05-17,300,235422.01672900128,228503.36525206923,41213.13780348232,1341.6184564022244,506480.1435953018
2020-05-18,300,242241.71575896637,241269.99523574777,45204.16885391751,1278.2781359328144,529994.1484909125
2020-05-19,300,242200.59793402778,226992.28525336372,41920.90420342339,1131.238069059584,512245.0372396463
2020-05-20,300,244384.68035629435,233304.3554197213,41846.31647435491,1167.8995252267216,520703.27141464635
2020-05-21,300,251739.34986762152,251472.87896484375,43822.78996514215,1234.5913648223877,548269.6185058365
2020-05-22,300,248058.16136540097,245563.24269040636,43473.302983499896,1238.9086215962632,538333.6088648168
2020-05-23,300,235570.14881574773,220605.99453634847,39625.63056845943,1134.288266087197,496936.07724932436
2020-05-24,300,239140.98215763102,222228.23042344314,39241.58334578106,1194.9925390430571,501805.80031517026
2020-05-25,300,287634.66798533103,248980.70494154992,43391.15889799087,1357.8463477058956,581364.4083528646
2020-05-26,300,338924.6668684068,296358.8332308675,49989.442563502664,1602.7416410104788,686875.7015154081
2020-05-27,300,352995.1141540076,304321.5045099485,50320.24379854133,1801.953339914844,709438.8612848673
2020-05-28,300,331589.0701958724,298131.6171918345,48749.44929917686,1926.096997107143,680396.2301638455
2020-05-29,300,294757.4611601418,278085.30093077116,48541.51597358762,1823.9969950913408,623208.2802579913
2020-05-30,300,261337.5744842073,242520.6329607004,42346.77498883411,1477.0174694036582,547682.0355829536
2020-05-31,300,242227.78664854067,240151.73919368596,41285.0666377474,1409.4665274969102,525074.0578583442
2020-06-01,300,273406.0052949817,278317.57589206815,47925.61334883201,1530.0058040727658,601179.2036641919
2020-06-02,300,312171.8880837674,292139.16566297744,49400.91294664171,1703.4388583034938,655415.4031400752
2020-06-03,300,342599.11085917195,330554.4088693822,52688.677575627175,1804.7996505224273,727646.9968835281
2020-06-04,300,339901.9893053634,307675.1674049526,50155.17363122494,1885.7569209139535,699618.0788217412
2020-06-05,300,277696.8855107824,267396.3387140056,48738.27876294934,1764.8096628787619,595596.3364811199
2020-06-06,300,242348.65239878063,232574.1037270731,44005.21359831779,1311.1254775720747,520239.1019730284
2020-06-07,300,221678.01750309038,220016.4281337942,40685.82439624527,1200.9557335918091,483581.22595830215
2020-06-08,300,254448.8857839715,261245.48452246893,46924.46996382011,1150.1826605471629,563769.0243797628
2020-06-09,300,283180.0196956524,304756.1904173383,54873.830839524446,1325.5185698355842,644135.5724729899
2020-06-10,300,313265.89087583957,332708.9706669209,58352.46286670318,1525.0752485725989,705852.4331068251
2020-06-11,300,318222.0517793912,327866.42184845876,54715.32945370713,1649.2806579612302,702453.0884403661
2020-06-12,300,278663.73033521126,287273.08895105025,48595.709516937684,1561.4502522508458,616093.9906346437
2020-06-13,300,248906.03473857895,248040.21137674237,44271.2980667386,1315.8061526015035,542533.3668562826
2020-06-14,300,247209.32112413194,243896.12867404515,43632.98312771267,1426.7409121025933,536165.1847073025
2020-06-15,300,278727.8755045571,283471.7788779483,48842.917733475355,1585.6885133313435,612628.2828982205
2020-06-16,300,270512.8871494579,276056.8132581543,49078.149479033156,1673.308917780608,597321.1761402198
2020-06-17,300,281019.2592382812,275075.9522840712,49086.53934461805,1564.7773254860772,606746.5446877152
2020-06-18,300,308565.9205450584,271584.5957731113,47526.373333359734,1579.8185707793075,629256.7212326389
2020-06-19,300,308829.6538767263,275317.8369187437,48754.63679457573,1624.093940611199,634526.2416190985
2020-06-20,300,290576.50666099123,257006.92075915466,47210.5061124073,1741.65513963675,596535.5714813899
2020-06-21,300,286791.0826478407,254715.47730139838,45575.61094230652,1861.0335609292983,588943.1827962728
2020-06-22,300,322086.6431385317,298019.4115120727,50637.15442014625,2017.3886147383284,672760.5975117581
2020-06-23,300,332267.77682725695,306761.619250217,52444.41796969944,2061.321615058051,693535.1177938264
2020-06-24,300,335019.2734355048,308859.01945301367,51491.36350887088,1988.936434939584,697358.6059815865
2020-06-25,300,338083.71096460475,300142.4853715117,50263.87170048111,1989.553897694092,690479.6150062392
2020-06-26,300,335667.60577482777,306241.5459152246,50177.634455482366,1878.4462317556577,693965.2558828369
2020-06-27,300,315261.1172426213,287680.8308447882,47175.83498637289,1961.4936434809017,652079.2878057982
2020-06-28,300,260973.8467329958,247673.17575750308,45903.63935409642,1858.7862849388946,556409.4645540615
2020-06-29,300,286973.5258138021,264639.3369270833,47941.280742051866,1491.645646188524,601045.7931152817
2020-06-30,300,310029.8639864881,278052.6497515694,47720.72540256174,1432.9108854542885,637236.162495137
2020-07-01,300,303931.7083123306,279337.2757239141,49917.10125029333,1538.4782807769973,634724.5448047175
2020-07-02,300,296281.3906691834,283976.6133469496,49033.246308883834,1636.5585900253059,630927.8263140192
2020-07-03,300,283508.0476675221,283208.34866946196,48619.22493767773,1649.7453121467977,616985.3620122997
2020-07-04,300,284405.0112561336,284890.0505160875,49387.792808532,1670.8968915819764,620353.771947121
2020-07-05,300,285685.5758496094,296858.6651171875,52467.47991441515,1737.5191897710165,636749.2518326823
2020-07-06,300,298423.9589582514,333347.45753879513,57357.65040154001,1819.104529668243,690948.1911640082
2020-07-07,300,296669.74459743925,330651.7629709201,56737.35883612739,1830.7706611802844,685889.6165450137
2020-07-08,300,312184.19008029514,319473.5176595052,53245.00012247721,1746.385042444865,686649.1021622722
2020-07-09,300,325170.4718720551,324845.4516192923,53104.341021671724,1762.9704365197692,704883.2617435409
2020-07-10,300,336940.2264930556,343898.47530598956,58862.14488132053,1904.6986311213175,741605.5564206693
2020-07-11,300,334393.30281936884,352803.5279584506,62215.010459692436,2152.9063144040183,751564.7902149556
2020-07-12,300,327203.5653622593,349190.66786499845,61663.01932828515,2279.4242995378518,740336.6366382455
2020-07-13,300,333995.1018619792,361379.4502669271,62843.71968098958,2318.240140185886,760536.507122058
2020-07-14,300,319431.13090319093,333050.13175486395,57406.29821800995,1966.031475532394,711853.590973166
2020-07-15,300,325855.9652011845,318503.9633099508,54657.18001286048,1919.2769600886002,700936.3916842991
2020-07-16,300,317902.2689686182,317848.4369151102,53932.69380589634,1903.6632583827184,691587.0553274965
2020-07-17,300,317334.16740234377,319845.4258767361,54820.209956597224,1924.817812707689,693924.6075003769
2020-07-18,300,309031.2020197007,305216.917300347,52254.37919171216,1934.154767527142,668436.6597787648
2020-07-19,300,294884.2578347608,292994.27556544484,50726.30407628195,1929.2068320059989,640534.0352852376
2020-07-20,300,312891.09037326387,320382.96664930554,52716.61564860026,2021.622583639357,688012.296084557
2020-07-21,300,313912.19596861175,322210.81359210756,54042.58791098649,2068.9157991224615,692234.5304717775
2020-07-22,300,305565.7357596273,303829.9358242859,53352.23534392114,1929.3845056073308,664677.3063753255
2020-07-23,300,307311.5586284722,291161.1726388889,50929.17476996528,1783.6388719134861,651185.5544403694
2020-07-24,300,307595.2140096657,294554.85855824605,50650.51854427018,1732.7045120194107,654533.3216078104
2020-07-25,300,295234.96974582947,283347.4234649719,49519.94627601676,1699.467193660007,629801.7904330738
2020-07-26,300,290928.1847864107,286781.5318504333,49768.91730420212,1761.33236936956,629239.9879400817
2020-07-27,300,318965.1359426347,312515.79687162075,55378.632535955956,1984.5144350233977,688844.0532250529
2020-07-28,300,324210.4878253127,316967.81505613297,52845.51026920424,2018.5176271591968,696042.3325622651
2020-07-29,300,323086.6719207122,324691.61540063843,54274.771058717735,2025.6318647259611,704078.687210829
2020-07-30,300,322543.2549918674,344929.78394787945,58253.1622808962,2048.3701175567235,727774.5786390516
2020-07-31,300,315890.3859890946,371269.03876804974,63536.74156208584,2229.377543672673,752925.5449226464
